year,month,week,code,item,volume,origin,grade,price_high,price_mid,price_low
2019,2,3,2019023,カレイ,14.2,北海道,マ,648,0,540
2019,2,3,2019023,カレイ,14.2,青森ほか,マコ,756,0,324
2019,2,3,2019023,カレイ,14.2,北海道,アカ,972,0,324
2019,2,3,2019023,カレイ,14.2,北海道,ｱｻﾊﾞ,756,0,216
2019,2,3,2019023,ハマチ,28.3,愛媛ほか,野〆,1026,972,918
2019,2,3,2019023,塩サケ,19.1,北海道,トキ,2700,2484,2160
2019,2,3,2019023,塩サケ,19.1,北海道,アキ,1080,972,864
2019,2,3,2019023,タラ類,21.1,青森ほか,生,1188,0,324
2019,2,3,2019023,タラ類,21.1,宮城,ぶわ,1080,0,864
2019,2,3,2019023,カツオ,10.9,宮崎,−,1944,778,270
2019,2,3,2019023,キンメダイ,8.0,東京ほか,−,5400,2419,972
2019,2,3,2019023,ムキカキ,15.0,三陸,−,3024,1523,756
2019,2,3,2019023,ムキカキ,15.0,各地,−,1944,1242,864
2019,2,4,2019024,マグロ,32.9,各地,生,23760,5678,1620
2019,2,4,2019024,マグロ,32.9,海外,生,9180,3251,1728
2019,2,4,2019024,メバチ,51.5,各地*,冷凍,4320,1087,864
2019,2,4,2019024,アジ,30.0,長崎ほか,中,1620,842,432
2019,2,4,2019024,アジ,30.0,島根ほか,中小,864,635,324
2019,2,4,2019024,サバ,41.9,三重,−,648,311,130
2019,2,4,2019024,イワシ,30.0,千葉,−,1080,270,162
2019,2,4,2019024,スルメイカ,11.8,富山ほか,−,1296,886,324
2019,2,4,2019024,冷ｽﾙﾒｲｶ,3.1,各地,−,1013,0,743
2019,2,4,2019024,サンマ,4.8,各地,解凍,680,0,540
2019,2,4,2019024,カレイ,16.6,北海道,マ,648,0,324
2019,2,4,2019024,カレイ,16.6,青森ほか,マコ,756,0,216
2019,2,4,2019024,カレイ,16.6,北海道,アカ,864,0,324
2019,2,4,2019024,カレイ,16.6,北海道,ｱｻﾊﾞ,540,0,216
2019,2,4,2019024,ハマチ,26.5,愛媛ほか,野〆,1026,972,918
2019,2,4,2019024,塩サケ,18.4,北海道,トキ,2700,2484,2160
2019,2,4,2019024,塩サケ,18.4,北海道,アキ,1080,972,864
2019,2,4,2019024,タラ類,18.8,青森ほか,生,1080,0,540
2019,2,4,2019024,タラ類,18.8,宮城,ぶわ,1080,0,864
2019,2,4,2019024,カツオ,16.8,宮崎ほか,−,2160,497,216
2019,2,4,2019024,キンメダイ,9.8,東京ほか,−,5400,1966,864
2019,2,4,2019024,ムキカキ,13.8,三陸,−,3024,1375,648
2019,2,4,2019024,ムキカキ,13.8,各地,−,1944,1242,648
2019,3,1,2019031,マグロ,35.9,各地,生,18900,4409,1296
2019,3,1,2019031,マグロ,35.9,海外,生,8640,2897,1620
2019,3,1,2019031,メバチ,85.8,各地*,冷凍,3024,1077,842
2019,3,1,2019031,アジ,57.9,長崎,中,1404,432,270
2019,3,1,2019031,アジ,57.9,新潟ほか,中小,864,365,216
2019,3,1,2019031,サバ,41.6,静岡ほか,−,756,251,173
2019,3,1,2019031,イワシ,20.1,静岡,−,648,235,162
2019,3,1,2019031,スルメイカ,13.3,長崎ほか,−,1944,834,324
2019,3,1,2019031,冷ｽﾙﾒｲｶ,1.9,各地,−,1013,0,743
2019,3,1,2019031,サンマ,4.8,各地,解凍,680,0,540
2019,3,1,2019031,カレイ,16.4,北海道,マ,540,378,216
2019,3,1,2019031,カレイ,16.4,青森ほか,マコ,648,0,216
2019,3,1,2019031,カレイ,16.4,北海道,アカ,756,0,432
2019,3,1,2019031,カレイ,16.4,北海道,ｱｻﾊﾞ,540,0,216
2019,3,1,2019031,ハマチ,21.0,愛媛ほか,野〆,1026,972,918
2019,3,1,2019031,塩サケ,20.5,北海道,トキ,2700,2484,2160
2019,3,1,2019031,塩サケ,20.5,北海道,アキ,1080,972,864
2019,3,1,2019031,タラ類,15.9,青森ほか,生,1080,0,216
2019,3,1,2019031,タラ類,15.9,宮城,ぶわ,1080,0,864
2019,3,1,2019031,カツオ,16.7,鹿児島,−,1836,583,270
2019,3,1,2019031,キンメダイ,7.9,東京ほか,−,5400,1901,972
2019,3,1,2019031,ムキカキ,11.0,三陸,−,1836,1009,648
2019,3,1,2019031,ムキカキ,11.0,各地,−,1728,1159,648
2019,3,2,2019032,マグロ,36.9,各地,生,19440,7115,1944
2019,3,2,2019032,マグロ,36.9,海外,生,15120,3407,2268
2019,3,2,2019032,メバチ,72.5,各地*,冷凍,2808,1080,864
2019,3,2,2019032,アジ,53.7,長崎,中,1620,626,324
2019,3,2,2019032,アジ,53.7,石川ほか,中小,540,392,259
2019,3,2,2019032,サバ,39.6,静岡ほか,−,1620,268,173
2019,3,2,2019032,イワシ,10.6,三重,−,1620,283,216
2019,3,2,2019032,スルメイカ,11.4,長崎,−,1296,877,389
2019,3,2,2019032,冷ｽﾙﾒｲｶ,1.9,各地,−,1013,0,743
2019,3,2,2019032,サンマ,5.0,各地,解凍,680,0,540
2019,3,2,2019032,カレイ,15.1,北海道,マ,756,0,324
2019,3,2,2019032,カレイ,15.1,青森ほか,マコ,864,0,216
2019,3,2,2019032,カレイ,15.1,北海道,アカ,810,0,324
2019,3,2,2019032,カレイ,15.1,北海道,ｱｻﾊﾞ,648,0,162
2019,3,2,2019032,ハマチ,20.9,愛媛ほか,野〆,1026,972,918
2019,3,2,2019032,塩サケ,17.1,北海道,トキ,2700,2484,2160
2019,3,2,2019032,塩サケ,17.1,北海道,アキ,1080,972,864
2019,3,2,2019032,タラ類,14.5,青森ほか,生,1080,0,324
2019,3,2,2019032,タラ類,14.5,宮城,ぶわ,1080,0,864
2019,3,2,2019032,カツオ,18.3,千葉,−,2700,691,216
2019,3,2,2019032,キンメダイ,7.8,東京ほか,−,4860,1944,1080
2019,3,2,2019032,ムキカキ,10.5,三陸,−,2160,1051,648
2019,3,2,2019032,ムキカキ,10.5,各地,−,1620,1098,756
2019,3,3,2019033,マグロ,34.1,各地,生,25380,5227,2160
2019,3,3,2019033,マグロ,34.1,海外,生,6156,3267,2376
2019,3,3,2019033,メバチ,69.5,各地*,冷凍,2700,1092,842
2019,3,3,2019033,アジ,50.7,長崎,中,1944,648,432
2019,3,3,2019033,アジ,50.7,石川ほか,中小,756,419,216
2019,3,3,2019033,サバ,35.8,鹿児島ほか,−,1944,328,173
2019,3,3,2019033,イワシ,24.1,千葉,−,972,367,162
2019,3,3,2019033,スルメイカ,11.0,長崎ほか,−,1188,1050,540
2019,3,3,2019033,冷ｽﾙﾒｲｶ,4.3,各地,−,1013,0,743
2019,3,3,2019033,サンマ,5.8,各地,解凍,680,0,540
2019,3,3,2019033,カレイ,20.4,北海道,マ,594,0,324
2019,3,3,2019033,カレイ,20.4,青森ほか,マコ,864,0,216
2019,3,3,2019033,カレイ,20.4,北海道,アカ,864,0,432
2019,3,3,2019033,カレイ,20.4,北海道,ｱｻﾊﾞ,864,0,324
2019,3,3,2019033,ハマチ,23.5,愛媛ほか,野〆,1026,972,918
2019,3,3,2019033,塩サケ,14.5,北海道,トキ,2700,2484,2160
2019,3,3,2019033,塩サケ,14.5,北海道,アキ,1080,972,864
2019,3,3,2019033,タラ類,14.0,青森ほか,生,1188,0,540
2019,3,3,2019033,タラ類,14.0,宮城,ぶわ,1080,0,864
2019,3,3,2019033,カツオ,15.2,千葉ほか,−,2700,864,378
2019,3,3,2019033,キンメダイ,6.3,東京ほか,−,5400,2074,1296
2019,3,3,2019033,ムキカキ,9.4,三陸,−,2160,1217,648
2019,3,3,2019033,ムキカキ,9.4,各地,−,1620,1098,756
2019,3,4,2019034,マグロ,38.8,各地,生,18360,5770,1944
2019,3,4,2019034,マグロ,38.8,海外,生,4860,2837,2160
2019,3,4,2019034,メバチ,61.8,各地*,冷凍,3240,1083,864
2019,3,4,2019034,アジ,36.2,長崎ほか,中,1620,810,540
2019,3,4,2019034,アジ,36.2,石川ほか,中小,864,605,324
2019,3,4,2019034,サバ,39.3,三重,−,1404,276,151
2019,3,4,2019034,イワシ,20.5,千葉,−,648,266,162
2019,3,4,2019034,スルメイカ,9.8,富山,−,1512,834,432
2019,3,4,2019034,冷ｽﾙﾒｲｶ,2.5,各地,−,1013,0,743
2019,3,4,2019034,サンマ,5.8,各地,解凍,680,0,540
2019,3,4,2019034,カレイ,19.3,北海道,マ,540,0,324
2019,3,4,2019034,カレイ,19.3,青森ほか,マコ,864,0,216
2019,3,4,2019034,カレイ,19.3,北海道,アカ,756,0,324
2019,3,4,2019034,カレイ,19.3,北海道,ｱｻﾊﾞ,756,0,216
2019,3,4,2019034,ハマチ,21.9,愛媛ほか,野〆,1026,972,918
2019,3,4,2019034,塩サケ,18.1,北海道,トキ,2700,2484,2160
2019,3,4,2019034,塩サケ,18.1,北海道,アキ,1080,972,864
2019,3,4,2019034,タラ類,12.1,青森ほか,生,1080,648,540
2019,3,4,2019034,タラ類,12.1,宮城,ぶわ,1080,0,864
2019,3,4,2019034,カツオ,20.5,鹿児島ほか,−,3780,907,432
2019,3,4,2019034,キンメダイ,9.2,東京ほか,−,6480,2354,1080
2019,3,4,2019034,ムキカキ,7.8,三陸,−,1620,1033,648
2019,3,4,2019034,ムキカキ,7.8,各地,−,1620,1098,864
2019,4,1,2019041,マグロ,40.5,各地,生,21600,5208,2160
2019,4,1,2019041,マグロ,40.5,海外,生,14040,3055,1404
2019,4,1,2019041,メバチ,54.7,各地*,冷凍,3240,1101,842
2019,4,1,2019041,アジ,51.6,長崎,中,1404,583,432
2019,4,1,2019041,アジ,51.6,新潟ほか,中小,756,518,324
2019,4,1,2019041,サバ,38.5,三重,−,756,218,173
2019,4,1,2019041,イワシ,26.8,富山ほか,−,1620,313,162
2019,4,1,2019041,スルメイカ,6.5,富山,−,1620,1054,540
2019,4,1,2019041,冷ｽﾙﾒｲｶ,4.4,各地,−,1013,0,743
2019,4,1,2019041,サンマ,5.8,各地,解凍,680,0,540
2019,4,1,2019041,カレイ,22.6,北海道,マ,648,0,216
2019,4,1,2019041,カレイ,22.6,青森ほか,マコ,864,0,216
2019,4,1,2019041,カレイ,22.6,北海道,アカ,756,0,324
2019,4,1,2019041,カレイ,22.6,北海道,ｱｻﾊﾞ,432,0,216
2019,4,1,2019041,ハマチ,16.5,愛媛ほか,野〆,1026,972,918
2019,4,1,2019041,塩サケ,25.3,北海道,トキ,2700,2484,2160
2019,4,1,2019041,塩サケ,25.3,北海道,アキ,1080,972,864
2019,4,1,2019041,タラ類,9.9,青森ほか,生,1080,666,432
2019,4,1,2019041,タラ類,9.9,宮城,ぶわ,1080,0,864
2019,4,1,2019041,カツオ,17.2,鹿児島ほか,−,3780,1058,432
2019,4,1,2019041,キンメダイ,6.1,東京ほか,−,6480,2182,1296
2019,4,1,2019041,ムキカキ,6.2,三陸,−,1620,990,648
2019,4,1,2019041,ムキカキ,6.2,各地,−,1512,1092,756
2019,4,2,2019042,マグロ,40.0,各地,生,18900,7603,1620
2019,4,2,2019042,マグロ,40.0,海外,生,6804,3230,2160
2019,4,2,2019042,メバチ,59.9,各地*,冷凍,2916,1097,864
2019,4,2,2019042,アジ,72.1,長崎,中,1620,400,270
2019,4,2,2019042,アジ,72.1,鹿児島ほか,中小,756,518,324
2019,4,2,2019042,サバ,39.8,三重ほか,−,1080,229,151
2019,4,2,2019042,イワシ,32.4,石川ほか,−,1080,259,162
2019,4,2,2019042,スルメイカ,7.5,富山ほか,−,1404,1097,648
2019,4,2,2019042,冷ｽﾙﾒｲｶ,3.1,各地,−,1013,0,743
2019,4,2,2019042,サンマ,5.4,各地,解凍,680,0,540
2019,4,2,2019042,カレイ,29.6,北海道,マ,540,0,216
2019,4,2,2019042,カレイ,29.6,宮城ほか,マコ,756,0,216
2019,4,2,2019042,カレイ,29.6,北海道,アカ,540,0,216
2019,4,2,2019042,カレイ,29.6,北海道,ｱｻﾊﾞ,0,0,0
2019,4,2,2019042,ハマチ,14.8,愛媛ほか,野〆,1026,972,918
2019,4,2,2019042,塩サケ,19.9,北海道,トキ,2700,2484,2160
2019,4,2,2019042,塩サケ,19.9,北海道,アキ,1080,972,864
2019,4,2,2019042,タラ類,11.2,岩手ほか,生,648,0,324
2019,4,2,2019042,タラ類,11.2,宮城,ぶわ,1080,0,864
2019,4,2,2019042,カツオ,22.7,千葉ほか,−,3564,842,270
2019,4,2,2019042,キンメダイ,7.1,東京ほか,−,6480,2592,1080
2019,4,2,2019042,ムキカキ,4.7,三陸,−,1620,990,648
2019,4,2,2019042,ムキカキ,4.7,各地,−,1512,1066,864
2019,4,3,2019043,マグロ,39.3,各地,生,19440,9060,2700
2019,4,3,2019043,マグロ,39.3,海外,生,16200,3021,2160
2019,4,3,2019043,メバチ,58.7,各地*,冷凍,3240,1102,864
2019,4,3,2019043,アジ,68.6,長崎,中,1620,432,324
2019,4,3,2019043,アジ,68.6,富山ほか,中小,972,454,324
2019,4,3,2019043,サバ,37.4,鹿児島ほか,−,864,225,151
2019,4,3,2019043,イワシ,23.6,石川,−,1080,406,162
2019,4,3,2019043,スルメイカ,10.0,富山,−,1404,998,540
2019,4,3,2019043,冷ｽﾙﾒｲｶ,3.9,各地,−,1013,0,743
2019,4,3,2019043,サンマ,5.1,各地,解凍,680,0,540
2019,4,3,2019043,カレイ,28.7,北海道,マ,540,0,216
2019,4,3,2019043,カレイ,28.7,宮城ほか,マコ,540,0,216
2019,4,3,2019043,カレイ,28.7,北海道,アカ,648,0,324
2019,4,3,2019043,カレイ,28.7,北海道,ｱｻﾊﾞ,0,0,0
2019,4,3,2019043,ハマチ,13.3,愛媛ほか,野〆,1026,972,918
2019,4,3,2019043,塩サケ,19.0,北海道,トキ,2700,2484,2160
2019,4,3,2019043,塩サケ,19.0,北海道,アキ,1080,972,864
2019,4,3,2019043,タラ類,11.0,岩手ほか,生,756,0,432
2019,4,3,2019043,タラ類,11.0,宮城,ぶわ,1080,0,864
2019,4,3,2019043,カツオ,24.9,鹿児島ほか,−,2160,810,324
2019,4,3,2019043,キンメダイ,7.3,東京ほか,−,5400,2549,1080
2019,4,3,2019043,ムキカキ,4.3,三陸,−,1620,986,648
2019,4,3,2019043,ムキカキ,4.3,各地,−,1512,1071,864
2019,4,4,2019044,マグロ,57.1,各地,生,17280,4305,1188
2019,4,4,2019044,マグロ,57.1,海外,生,5400,3175,2376
2019,4,4,2019044,メバチ,83.6,各地*,冷凍,3024,1102,864
2019,4,4,2019044,アジ,76.3,長崎,中,1620,351,259
2019,4,4,2019044,アジ,76.3,島根,中小,648,446,324
2019,4,4,2019044,サバ,34.3,三重,−,756,292,173
2019,4,4,2019044,イワシ,26.6,千葉ほか,−,864,224,162
2019,4,4,2019044,スルメイカ,3.3,富山,−,1296,1145,720
2019,4,4,2019044,冷ｽﾙﾒｲｶ,5.0,各地,−,1013,0,743
2019,4,4,2019044,サンマ,5.2,各地,解凍,680,0,540
2019,4,4,2019044,カレイ,24.7,北海道,マ,540,396,216
2019,4,4,2019044,カレイ,24.7,宮城ほか,マコ,756,513,216
2019,4,4,2019044,カレイ,24.7,北海道,アカ,756,486,324
2019,4,4,2019044,カレイ,24.7,北海道,ｱｻﾊﾞ,0,0,0
2019,4,4,2019044,ハマチ,14.7,愛媛ほか,野〆,1026,972,918
2019,4,4,2019044,塩サケ,16.6,北海道,トキ,2700,2484,2160
2019,4,4,2019044,塩サケ,16.6,北海道,アキ,1080,972,864
2019,4,4,2019044,タラ類,9.2,岩手ほか,生,756,0,324
2019,4,4,2019044,タラ類,9.2,宮城,ぶわ,1080,0,864
2019,4,4,2019044,カツオ,40.2,千葉ほか,−,2700,581,216
2019,4,4,2019044,キンメダイ,10.5,東京ほか,−,4860,2376,1080
2019,4,4,2019044,ムキカキ,3.4,三陸,−,1620,986,648
2019,4,4,2019044,ムキカキ,3.4,各地,−,1512,1098,864
2019,5,1,2019051,マグロ,36.9,各地,生,15660,5545,1620
2019,5,1,2019051,マグロ,36.9,海外,生,5184,2746,2268
2019,5,1,2019051,メバチ,46.5,各地*,冷凍,3240,1099,864
2019,5,1,2019051,アジ,38.0,長崎,中,1404,756,432
2019,5,1,2019051,アジ,38.0,富山ほか,中小,756,421,216
2019,5,1,2019051,サバ,31.9,三重,−,2160,207,173
2019,5,1,2019051,イワシ,21.8,千葉ほか,−,1296,428,162
2019,5,1,2019051,スルメイカ,5.0,富山ほか,−,1296,998,720
2019,5,1,2019051,冷ｽﾙﾒｲｶ,3.0,各地,−,1013,0,743
2019,5,1,2019051,サンマ,5.4,各地,解凍,680,0,540
2019,5,1,2019051,カレイ,10.0,北海道,マ,702,432,270
2019,5,1,2019051,カレイ,10.0,青森ほか,マコ,864,486,216
2019,5,1,2019051,カレイ,10.0,北海道,アカ,1188,513,324
2019,5,1,2019051,カレイ,10.0,北海道,ｱｻﾊﾞ,0,0,0
2019,5,1,2019051,ハマチ,14.9,愛媛ほか,野〆,1026,972,918
2019,5,1,2019051,塩サケ,23.9,北海道,トキ,2700,2484,2160
2019,5,1,2019051,塩サケ,23.9,北海道,アキ,1080,972,864
2019,5,1,2019051,タラ類,5.5,岩手ほか,生,756,0,540
2019,5,1,2019051,タラ類,5.5,宮城,ぶわ,1080,0,864
2019,5,1,2019051,カツオ,36.3,千葉,−,2376,799,216
2019,5,1,2019051,キンメダイ,8.0,東京ほか,−,5400,2203,1296
2019,5,2,2019052,マグロ,39.3,各地,生,19440,3096,1404
2019,5,2,2019052,マグロ,39.3,海外,生,4320,2882,2268
2019,5,2,2019052,メバチ,43.4,各地*,冷凍,3240,1092,864
2019,5,2,2019052,アジ,75.1,長崎,中,648,356,162
2019,5,2,2019052,アジ,75.1,島根,中小,540,356,216
2019,5,2,2019052,サバ,30.5,三重ほか,−,1080,255,130
2019,5,2,2019052,イワシ,21.8,石川,−,648,335,162
2019,5,2,2019052,スルメイカ,7.0,石川,−,1404,981,648
2019,5,2,2019052,冷ｽﾙﾒｲｶ,5.7,各地,−,1013,0,743
2019,5,2,2019052,サンマ,4.6,各地,解凍,680,0,540
2019,5,2,2019052,カレイ,21.4,北海道,マ,648,392,216
2019,5,2,2019052,カレイ,21.4,宮城ほか,マコ,540,432,216
2019,5,2,2019052,カレイ,21.4,北海道,アカ,648,405,216
2019,5,2,2019052,カレイ,21.4,北海道,ｱｻﾊﾞ,0,0,0
2019,5,2,2019052,ハマチ,12.6,愛媛ほか,野〆,1026,972,918
2019,5,2,2019052,塩サケ,19.7,北海道,トキ,2700,2484,2160
2019,5,2,2019052,塩サケ,19.7,北海道,アキ,1080,972,864
2019,5,2,2019052,タラ類,8.0,岩手ほか,生,648,0,432
2019,5,2,2019052,タラ類,8.0,宮城,ぶわ,1080,0,864
2019,5,2,2019052,カツオ,47.7,千葉,−,1620,540,216
2019,5,2,2019052,キンメダイ,11.2,東京ほか,−,4320,1944,1080
2019,5,3,2019053,マグロ,32.0,各地,生,19980,4779,1404
2019,5,3,2019053,マグロ,32.0,海外,生,5400,2908,2268
2019,5,3,2019053,メバチ,56.6,各地*,冷凍,3240,1115,810
2019,5,3,2019053,アジ,68.9,長崎,中,1620,497,270
2019,5,3,2019053,アジ,68.9,石川ほか,中小,756,432,216
2019,5,3,2019053,サバ,31.2,千葉,−,1080,268,130
2019,5,3,2019053,イワシ,19.9,千葉ほか,−,1080,432,162
2019,5,3,2019053,スルメイカ,9.8,石川,−,1404,925,648
2019,5,3,2019053,冷ｽﾙﾒｲｶ,3.3,各地,−,1013,0,743
2019,5,3,2019053,サンマ,4.8,各地,解凍,680,0,540
2019,5,3,2019053,カレイ,18.8,北海道,マ,648,378,216
2019,5,3,2019053,カレイ,18.8,宮城ほか,マコ,648,378,324
2019,5,3,2019053,カレイ,18.8,北海道,アカ,756,424,216
2019,5,3,2019053,カレイ,18.8,北海道,ｱｻﾊﾞ,486,454,432
2019,5,3,2019053,ハマチ,15.8,愛媛ほか,野〆,1026,972,918
2019,5,3,2019053,塩サケ,17.6,北海道,トキ,2700,2484,2160
2019,5,3,2019053,塩サケ,17.6,北海道,アキ,1080,972,864
2019,5,3,2019053,タラ類,8.9,岩手ほか,生,648,0,432
2019,5,3,2019053,タラ類,8.9,宮城,ぶわ,1080,0,864
2019,5,3,2019053,カツオ,44.9,千葉,−,1404,605,270
2019,5,3,2019053,キンメダイ,7.7,東京ほか,−,3240,1728,1080
2019,5,4,2019054,マグロ,30.5,各地,生,26460,7643,2160
2019,5,4,2019054,マグロ,30.5,海外,生,5940,2759,2268
2019,5,4,2019054,メバチ,52.7,各地*,冷凍,3240,1108,810
2019,5,4,2019054,アジ,64.1,長崎,中,1620,508,216
2019,5,4,2019054,アジ,64.1,富山,中小,540,410,270
2019,5,4,2019054,サバ,30.0,千葉,−,648,212,86
2019,5,4,2019054,イワシ,31.6,千葉,−,1080,281,162
2019,5,4,2019054,スルメイカ,13.2,石川,−,1404,670,497
2019,5,4,2019054,冷ｽﾙﾒｲｶ,3.5,各地,−,1013,0,743
2019,5,4,2019054,サンマ,4.0,各地,解凍,680,0,540
2019,5,4,2019054,カレイ,12.9,北海道,マ,864,459,216
2019,5,4,2019054,カレイ,12.9,宮城ほか,マコ,648,459,216
2019,5,4,2019054,カレイ,12.9,北海道,アカ,648,486,324
2019,5,4,2019054,カレイ,12.9,北海道,ｱｻﾊﾞ,540,486,432
2019,5,4,2019054,ハマチ,12.2,愛媛ほか,野〆,1026,972,918
2019,5,4,2019054,塩サケ,16.6,北海道,トキ,2700,2484,2160
2019,5,4,2019054,塩サケ,16.6,北海道,アキ,1080,972,864
2019,5,4,2019054,タラ類,6.9,岩手ほか,生,864,0,432
2019,5,4,2019054,タラ類,6.9,宮城,ぶわ,1080,0,864
2019,5,4,2019054,カツオ,50.0,千葉,−,2160,529,216
2019,5,4,2019054,キンメダイ,9.7,東京ほか,−,3240,2030,1080
2019,6,1,2019061,マグロ,42.7,各地,生,16200,4876,1404
2019,6,1,2019061,マグロ,42.7,海外,生,10800,3493,2160
2019,6,1,2019061,メバチ,50.0,各地*,冷凍,3024,1088,810
2019,6,1,2019061,アジ,73.3,長崎,中,1404,400,216
2019,6,1,2019061,アジ,73.3,石川ほか,中小,648,335,270
2019,6,1,2019061,サバ,31.3,千葉,−,1080,277,130
2019,6,1,2019061,イワシ,39.0,千葉,−,648,238,162
2019,6,1,2019061,スルメイカ,16.7,石川,−,1404,696,432
2019,6,1,2019061,冷ｽﾙﾒｲｶ,3.8,各地,−,1013,0,743
2019,6,1,2019061,サンマ,4.5,各地,解凍,680,0,540
2019,6,1,2019061,カレイ,15.6,北海道,マ,648,464,216
2019,6,1,2019061,カレイ,15.6,宮城ほか,マコ,540,0,216
2019,6,1,2019061,カレイ,15.6,北海道,アカ,648,513,324
2019,6,1,2019061,カレイ,15.6,北海道,ｱｻﾊﾞ,0,0,0
2019,6,1,2019061,ハマチ,12.2,愛媛ほか,野〆,1026,972,918
2019,6,1,2019061,塩サケ,20.0,北海道,トキ,2700,2484,2160
2019,6,1,2019061,塩サケ,20.0,北海道,アキ,1080,972,864
2019,6,1,2019061,タラ類,8.1,岩手ほか,生,648,0,324
2019,6,1,2019061,タラ類,8.1,宮城,ぶわ,1080,0,864
2019,6,1,2019061,カツオ,40.2,千葉,−,2160,734,162
2019,6,1,2019061,キンメダイ,12.4,東京ほか,−,3780,1987,1080
2019,6,2,2019062,マグロ,45.3,各地,生,15660,3394,1620
2019,6,2,2019062,マグロ,45.3,海外,生,16200,3617,2160
2019,6,2,2019062,メバチ,55.4,各地*,冷凍,2916,1081,810
2019,6,2,2019062,アジ,59.8,長崎,中,1296,508,324
2019,6,2,2019062,アジ,59.8,石川ほか,中小,540,443,324
2019,6,2,2019062,サバ,29.7,鳥取ほか,−,864,307,216
2019,6,2,2019062,イワシ,30.4,北海道ほか,−,1080,330,216
2019,6,2,2019062,スルメイカ,15.3,石川,−,1296,786,432
2019,6,2,2019062,冷ｽﾙﾒｲｶ,4.0,各地,−,1013,0,743
2019,6,2,2019062,サンマ,6.8,北海道,生,1620,810,324
2019,6,2,2019062,サンマ,6.8,各地,解凍,680,0,540
2019,6,2,2019062,カレイ,17.3,北海道,マ,648,432,216
2019,6,2,2019062,カレイ,17.3,青森ほか,マコ,648,486,216
2019,6,2,2019062,カレイ,17.3,北海道,アカ,648,432,324
2019,6,2,2019062,カレイ,17.3,北海道,ｱｻﾊﾞ,324,270,216
2019,6,2,2019062,ハマチ,11.9,愛媛ほか,野〆,1026,972,918
2019,6,2,2019062,塩サケ,14.8,北海道,トキ,2700,2484,2160
2019,6,2,2019062,塩サケ,14.8,北海道,アキ,1080,972,864
2019,6,2,2019062,タラ類,7.6,青森ほか,生,648,0,324
2019,6,2,2019062,タラ類,7.6,宮城,ぶわ,1080,0,864
2019,6,2,2019062,カツオ,40.6,千葉,−,2160,626,162
2019,6,2,2019062,キンメダイ,9.1,東京ほか,−,5400,2117,1080
2019,6,3,2019063,マグロ,52.8,各地,生,31320,3056,1080
2019,6,3,2019063,マグロ,52.8,海外,生,8100,3875,2268
2019,6,3,2019063,メバチ,46.9,各地*,冷凍,2916,1071,810
2019,6,3,2019063,アジ,49.2,長崎,中,1404,594,432
2019,6,3,2019063,アジ,49.2,島根ほか,中小,648,529,216
2019,6,3,2019063,サバ,24.6,千葉ほか,−,864,341,216
2019,6,3,2019063,イワシ,40.4,北海道ほか,−,1620,248,162
2019,6,3,2019063,スルメイカ,13.0,石川,−,1296,805,360
2019,6,3,2019063,冷ｽﾙﾒｲｶ,3.4,各地,−,1013,0,743
2019,6,3,2019063,サンマ,5.5,北海道ほか,生,0,0,0
2019,6,3,2019063,サンマ,5.5,各地,解凍,680,0,540
2019,6,3,2019063,カレイ,13.9,北海道,マ,648,464,324
2019,6,3,2019063,カレイ,13.9,青森ほか,マコ,648,0,216
2019,6,3,2019063,カレイ,13.9,北海道,アカ,702,459,324
2019,6,3,2019063,カレイ,13.9,北海道,ｱｻﾊﾞ,324,0,216
2019,6,3,2019063,ハマチ,12.3,愛媛ほか,野〆,1080,983,918
2019,6,3,2019063,塩サケ,17.1,北海道,トキ,2700,2484,2160
2019,6,3,2019063,塩サケ,17.1,北海道,アキ,1080,972,864
2019,6,3,2019063,タラ類,7.0,青森ほか,生,810,0,432
2019,6,3,2019063,タラ類,7.0,宮城,ぶわ,1080,0,864
2019,6,3,2019063,カツオ,34.9,千葉,−,2700,734,216
2019,6,3,2019063,キンメダイ,6.2,東京ほか,−,4320,2182,1080
2019,6,4,2019064,マグロ,44.9,各地,生,21060,2737,1512
2019,6,4,2019064,マグロ,44.9,海外,生,7560,3459,2268
2019,6,4,2019064,メバチ,51.0,各地*,冷凍,2700,1059,810
2019,6,4,2019064,アジ,49.0,長崎,中,1620,572,324
2019,6,4,2019064,アジ,49.0,石川,中小,756,454,324
2019,6,4,2019064,サバ,27.3,千葉,−,756,337,216
2019,6,4,2019064,イワシ,55.5,千葉ほか,−,1080,248,162
2019,6,4,2019064,スルメイカ,30.2,石川,−,972,596,324
2019,6,4,2019064,冷ｽﾙﾒｲｶ,2.9,各地,−,1013,0,743
2019,6,4,2019064,サンマ,5.5,北海道ほか,生,0,0,0
2019,6,4,2019064,サンマ,5.5,各地,解凍,680,0,540
2019,6,4,2019064,カレイ,14.6,北海道,マ,756,508,324
2019,6,4,2019064,カレイ,14.6,青森ほか,マコ,864,756,216
2019,6,4,2019064,カレイ,14.6,北海道,アカ,756,540,324
2019,6,4,2019064,カレイ,14.6,北海道,ｱｻﾊﾞ,0,0,0
2019,6,4,2019064,ハマチ,12.4,愛媛ほか,野〆,1080,1026,972
2019,6,4,2019064,塩サケ,15.6,北海道,トキ,2700,2484,2160
2019,6,4,2019064,塩サケ,15.6,北海道,アキ,1080,972,864
2019,6,4,2019064,タラ類,6.7,青森ほか,生,648,0,432
