,geographic_identifier,year,species,measurement_value
47949,6245175,1981,SBF,5848.0
47950,6245175,1982,SBF,2766.0
47951,6245175,1983,SBF,1546.0
47952,6245175,1984,SBF,753.0
47953,6245175,1985,SBF,162.0
47954,6245175,1986,SBF,128.0
47955,6245175,1987,SBF,109.0
47956,6245175,1988,SBF,33.0
47957,6245175,1989,SBF,506.0
47958,6245175,1990,SBF,67.0
47959,6245175,1991,SBF,53.0
47960,6245175,1992,SBF,1.0
47963,6250135,1971,SBF,43.0
47964,6250135,1976,SBF,262.0
47965,6250135,1977,SBF,23.0
47966,6250140,1966,SBF,196.0
47967,6250140,1968,SBF,87.0
47968,6250140,1969,SBF,77.0
47969,6250140,1970,SBF,6.0
47970,6250140,1971,SBF,1613.0
47971,6250140,1972,SBF,1068.0
47972,6250140,1973,SBF,1401.0
47973,6250140,1974,SBF,767.0
47974,6250140,1975,SBF,167.0
47975,6250140,1976,SBF,1523.0
47976,6250140,1977,SBF,951.0
47977,6250140,1978,SBF,92.0
47978,6250140,1981,SBF,3.0
47979,6250145,1967,SBF,1.0
47980,6250145,1968,SBF,3357.0
47981,6250145,1969,SBF,10.0
47982,6250145,1970,SBF,32.0
47983,6250145,1971,SBF,9238.0
47984,6250145,1972,SBF,1369.0
47985,6250145,1973,SBF,642.0
47986,6250145,1974,SBF,1551.0
47987,6250145,1975,SBF,4.0
47988,6250145,1976,SBF,369.0
47989,6250145,1977,SBF,144.0
47990,6250145,1978,SBF,310.0
47991,6250145,1989,SBF,11.0
47992,6250150,1967,SBF,24.0
47993,6250150,1968,SBF,46.0
47994,6250150,1969,SBF,22.0
47995,6250150,1970,SBF,3.0
47996,6250150,1971,SBF,76.0
47997,6250150,1972,SBF,20.0
47998,6250150,1974,SBF,20.0
47999,6250150,1975,SBF,42.0
48000,6250150,1977,SBF,32.0
48001,6250150,1978,SBF,3.0
48002,6250150,1986,SBF,1.0
48003,6250150,1989,SBF,38.0
48004,6250160,1970,SBF,11.0
48005,6250160,1971,SBF,2.0
48006,6250165,1970,SBF,4.0
48007,6250165,1986,SBF,5.0
48008,6250170,1970,SBF,4.0
48009,6250170,1971,SBF,9.0
48010,6250170,1977,SBF,3.0
48011,6250175,1968,SBF,13.0
48012,6250175,1970,SBF,676.0
48013,6250175,1971,SBF,293.0
48014,6250175,1972,SBF,66.0
48015,6250175,1976,SBF,5.0
48016,6250175,1980,SBF,1.0
48023,6255140,1976,SBF,3.0
48024,6255145,1968,SBF,25.0
48025,6255170,1977,SBF,1.0
48066,6300000,1979,BFT,2.0
48297,6300010,1965,BFT,1.0
48428,6300015,1965,BFT,1.0
48559,6300020,1965,BFT,6.0
48562,6300020,1966,BFT,6.0
48567,6300020,1968,BFT,1.0
48689,6300025,1965,BFT,345.0
48692,6300025,1966,BFT,3.0
48762,6300025,2006,BFT,1.0
48781,6300025,2015,BFT,30.0
48819,6300030,1965,BFT,2567.0
48822,6300030,1966,BFT,15.0
48825,6300030,1967,BFT,1.0
48832,6300030,1970,BFT,33.0
48880,6300030,2015,BFT,75.0
48915,6300035,1965,BFT,3739.0
48918,6300035,1966,BFT,463.0
48921,6300035,1967,BFT,2.0
48928,6300035,1970,BFT,2.0
48963,6300035,2015,BFT,1.0
49208,6300090,1977,PBF,2.0
49557,6300105,1996,PBF,1.0
49669,6300110,1997,SBF,1.0
49672,6300110,1998,PBF,23.0
49881,6300120,1987,PBF,4.0
50032,6300125,1998,PBF,1.0
50153,6300130,1992,PBF,1.0
50158,6300130,1994,SBF,1.0
50167,6300130,1998,SBF,2.0
50174,6300130,2001,PBF,46.0
50238,6300135,1965,PBF,4.0
50245,6300135,1968,PBF,2.0
50274,6300135,1982,PBF,1.0
50297,6300135,1993,SBF,2.0
50300,6300135,1994,PBF,1.0
50301,6300135,1994,SBF,1.0
50316,6300135,2001,PBF,7.0
50321,6300135,2003,PBF,1.0
50381,6300140,1965,PBF,8.0
50402,6300140,1975,PBF,6.0
50439,6300140,1993,SBF,1.0
50442,6300140,1994,PBF,4.0
50443,6300140,1994,SBF,1.0
50446,6300140,1995,PBF,1.0
50459,6300140,2001,PBF,79.0
50464,6300140,2003,PBF,1.0
50519,6300145,1965,PBF,8.0
50534,6300145,1972,PBF,1.0
50541,6300145,1975,PBF,7.0
50544,6300145,1976,PBF,1.0
50549,6300145,1978,PBF,1.0
50580,6300145,1993,PBF,2.0
50593,6300145,1999,PBF,2.0
50598,6300145,2001,PBF,28.0
51565,6305005,1987,SBF,49.0
51782,6305015,1965,BFT,5.0
51787,6305015,1967,BFT,1.0
51909,6305020,1966,BFT,2.0
52039,6305025,1965,BFT,76.0
52042,6305025,1966,BFT,7.0
52178,6305030,1965,BFT,1222.0
52181,6305030,1966,BFT,66.0
52184,6305030,1967,BFT,1.0
52283,6305035,1965,BFT,43.0
52636,6305100,1966,SBF,17.0
52699,6305100,1997,PBF,1.0
52843,6305105,2003,PBF,1.0
52953,6305110,1991,PBF,5.0
52956,6305110,1992,SBF,1.0
52963,6305110,1995,SBF,1.0
53053,6305115,1972,PBF,1.0
53066,6305115,1978,PBF,1.0
53069,6305115,1979,PBF,1.0
53082,6305115,1985,PBF,1.0
53095,6305115,1991,PBF,1.0
53100,6305115,1993,SBF,1.0
53103,6305115,1994,PBF,1.0
53104,6305115,1994,SBF,2.0
53107,6305115,1995,SBF,3.0
53112,6305115,1997,PBF,1.0
53115,6305115,1998,SBF,1.0
53122,6305115,2001,SBF,1.0
53125,6305115,2002,PBF,2.0
53132,6305115,2005,PBF,1.0
53143,6305115,2010,PBF,1.0
53150,6305115,2013,PBF,1.0
53214,6305120,1977,PBF,2.0
53219,6305120,1979,PBF,1.0
53246,6305120,1992,PBF,1.0
53249,6305120,1993,PBF,4.0
53250,6305120,1993,SBF,3.0
53253,6305120,1994,PBF,5.0
53254,6305120,1994,SBF,6.0
53257,6305120,1995,PBF,3.0
53258,6305120,1995,SBF,6.0
53263,6305120,1997,SBF,1.0
53266,6305120,1998,PBF,2.0
53267,6305120,1998,SBF,1.0
53270,6305120,1999,PBF,11.0
53275,6305120,2001,PBF,2.0
53278,6305120,2002,PBF,1.0
53281,6305120,2003,PBF,2.0
53294,6305120,2009,PBF,1.0
53297,6305120,2010,SBF,2.0
53345,6305125,1965,PBF,1.0
53390,6305125,1987,PBF,1.0
53393,6305125,1988,PBF,1.0
53400,6305125,1991,PBF,1.0
53403,6305125,1992,PBF,1.0
53406,6305125,1993,PBF,12.0
53407,6305125,1993,SBF,2.0
53410,6305125,1994,PBF,10.0
53411,6305125,1994,SBF,2.0
53414,6305125,1995,PBF,8.0
53415,6305125,1995,SBF,5.0
53418,6305125,1996,PBF,3.0
53423,6305125,1998,PBF,1.0
53426,6305125,1999,PBF,22.0
53429,6305125,2000,PBF,2.0
53432,6305125,2001,PBF,1.0
53433,6305125,2001,SBF,1.0
53436,6305125,2002,PBF,1.0
53439,6305125,2003,PBF,3.0
53442,6305125,2004,PBF,3.0
53451,6305125,2008,PBF,1.0
53504,6305130,1965,PBF,1.0
53533,6305130,1979,PBF,1.0
53560,6305130,1992,PBF,3.0
53563,6305130,1993,PBF,9.0
53564,6305130,1993,SBF,3.0
53567,6305130,1994,PBF,5.0
53568,6305130,1994,SBF,3.0
53571,6305130,1995,PBF,19.0
53572,6305130,1995,SBF,1.0
53575,6305130,1996,PBF,7.0
53576,6305130,1996,SBF,2.0
53579,6305130,1997,SBF,1.0
53582,6305130,1998,PBF,10.0
53583,6305130,1998,SBF,1.0
53586,6305130,1999,PBF,33.0
53587,6305130,1999,SBF,2.0
53590,6305130,2000,PBF,1.0
53593,6305130,2001,PBF,11.0
53596,6305130,2002,PBF,1.0
53599,6305130,2003,PBF,2.0
53600,6305130,2003,SBF,1.0
53603,6305130,2004,PBF,4.0
53608,6305130,2006,PBF,1.0
53615,6305130,2009,SBF,1.0
53692,6305135,1979,PBF,1.0
53717,6305135,1991,PBF,5.0
53724,6305135,1994,SBF,2.0
53727,6305135,1995,PBF,2.0
53730,6305135,1996,PBF,1.0
53731,6305135,1996,SBF,1.0
53738,6305135,1999,SBF,1.0
53743,6305135,2001,PBF,1.0
53746,6305135,2002,PBF,1.0
53749,6305135,2003,PBF,2.0
53752,6305135,2004,SBF,1.0
53811,6305140,1965,PBF,36.0
53834,6305140,1976,PBF,1.0
53865,6305140,1991,PBF,12.0
53870,6305140,1993,PBF,1.0
53879,6305140,1997,PBF,27.0
53884,6305140,1999,PBF,8.0
53887,6305140,2000,PBF,3.0
53890,6305140,2001,PBF,10.0
53921,6305140,2017,PBF,6.0
53979,6305145,1976,PBF,1.0
53984,6305145,1978,PBF,7.0
54007,6305145,1989,PBF,1.0
54010,6305145,1990,PBF,279.0
54013,6305145,1991,PBF,21.0
54028,6305145,1998,PBF,16.0
54031,6305145,1999,PBF,22.0
54034,6305145,2000,PBF,34.0
54037,6305145,2001,PBF,40.0
54070,6305145,2017,PBF,119.0
55015,6310005,1969,BFT,1.0
55131,6310010,1965,BFT,2.0
55368,6310020,1965,BFT,4.0
55371,6310020,1966,BFT,1.0
55480,6310025,1965,BFT,31.0
55483,6310025,1966,BFT,15.0
55593,6310030,1965,BFT,78.0
55596,6310030,1966,BFT,2.0
55599,6310030,1967,BFT,3.0
55604,6310030,1969,BFT,2.0
55607,6310030,1970,BFT,6.0
55693,6310035,1965,BFT,2.0
55702,6310035,1970,BFT,4.0
55784,6310080,1977,PBF,1.0
55805,6310080,1987,SBF,4.0
55814,6310080,1991,SBF,2.0
55895,6310085,1986,PBF,1.0
55984,6310090,1970,PBF,1.0
55999,6310090,1977,PBF,1.0
56106,6310095,1965,PBF,59.0
56127,6310095,1975,PBF,1.0
56132,6310095,1977,PBF,1.0
56177,6310095,1999,SBF,1.0
56182,6310095,2001,PBF,1.0
56253,6310100,1973,PBF,1.0
56256,6310100,1974,SBF,1.0
56299,6310100,1995,SBF,1.0
56304,6310100,1997,PBF,25.0
56305,6310100,1997,SBF,3.0
56310,6310100,1999,PBF,1.0
56375,6310105,1966,SBF,58.0
56384,6310105,1970,PBF,1.0
56397,6310105,1976,PBF,1.0
56400,6310105,1977,PBF,1.0
56431,6310105,1992,PBF,1.0
56440,6310105,1996,PBF,1.0
56445,6310105,1998,SBF,3.0
56448,6310105,1999,PBF,1.0
56453,6310105,2001,PBF,1.0
56458,6310105,2003,SBF,4.0
56517,6310110,1966,SBF,1.0
56526,6310110,1970,PBF,1.0
56551,6310110,1982,PBF,2.0
56576,6310110,1994,SBF,1.0
56585,6310110,1998,PBF,2.0
56586,6310110,1998,SBF,1.0
56589,6310110,1999,PBF,1.0
56590,6310110,1999,SBF,1.0
56597,6310110,2002,SBF,1.0
56600,6310110,2003,PBF,2.0
56601,6310110,2003,SBF,1.0
56624,6310110,2014,PBF,1.0
56683,6310115,1978,PBF,1.0
56686,6310115,1979,PBF,1.0
56703,6310115,1987,SBF,7.0
56714,6310115,1992,PBF,1.0
56719,6310115,1994,PBF,1.0
56720,6310115,1994,SBF,1.0
56723,6310115,1995,PBF,6.0
56724,6310115,1995,SBF,2.0
56727,6310115,1996,PBF,1.0
56728,6310115,1996,SBF,3.0
56731,6310115,1997,PBF,1.0
56734,6310115,1998,PBF,4.0
56735,6310115,1998,SBF,3.0
56738,6310115,1999,PBF,1.0
56743,6310115,2001,SBF,1.0
56746,6310115,2002,SBF,1.0
56749,6310115,2003,PBF,1.0
56750,6310115,2003,SBF,8.0
56769,6310115,2012,PBF,2.0
56772,6310115,2013,PBF,1.0
56775,6310115,2014,SBF,1.0
56831,6310120,1976,PBF,1.0
56834,6310120,1977,PBF,1.0
56855,6310120,1987,SBF,1.0
56860,6310120,1989,SBF,2.0
56863,6310120,1990,PBF,1.0
56868,6310120,1992,PBF,3.0
56869,6310120,1992,SBF,2.0
56872,6310120,1993,PBF,7.0
56873,6310120,1993,SBF,3.0
56876,6310120,1994,PBF,5.0
56877,6310120,1994,SBF,2.0
56880,6310120,1995,PBF,4.0
56881,6310120,1995,SBF,8.0
56884,6310120,1996,PBF,7.0
56885,6310120,1996,SBF,2.0
56888,6310120,1997,PBF,3.0
56891,6310120,1998,PBF,10.0
56892,6310120,1998,SBF,4.0
56895,6310120,1999,PBF,2.0
56896,6310120,1999,SBF,3.0
56899,6310120,2000,PBF,2.0
56900,6310120,2000,SBF,1.0
56903,6310120,2001,PBF,5.0
56906,6310120,2002,PBF,2.0
56907,6310120,2002,SBF,1.0
56910,6310120,2003,PBF,3.0
56911,6310120,2003,SBF,2.0
56914,6310120,2004,PBF,1.0
56921,6310120,2007,PBF,1.0
56940,6310120,2016,PBF,1.0
56969,6310125,1965,PBF,4.0
56998,6310125,1979,PBF,1.0
57013,6310125,1986,SBF,11.0
57018,6310125,1988,PBF,1.0
57019,6310125,1988,SBF,1.0
57028,6310125,1992,PBF,2.0
57029,6310125,1992,SBF,3.0
57032,6310125,1993,PBF,11.0
57033,6310125,1993,SBF,4.0
57036,6310125,1994,PBF,5.0
57039,6310125,1995,PBF,22.0
57040,6310125,1995,SBF,41.0
57043,6310125,1996,PBF,1.0
57046,6310125,1997,SBF,1.0
57049,6310125,1998,PBF,8.0
57050,6310125,1998,SBF,2.0
57053,6310125,1999,PBF,10.0
57054,6310125,1999,SBF,9.0
57057,6310125,2000,PBF,6.0
57058,6310125,2000,SBF,2.0
57061,6310125,2001,PBF,3.0
57064,6310125,2002,PBF,5.0
57065,6310125,2002,SBF,1.0
57068,6310125,2003,PBF,2.0
57071,6310125,2004,PBF,2.0
57074,6310125,2005,PBF,1.0
57085,6310125,2010,PBF,1.0
57090,6310125,2012,PBF,1.0
57097,6310125,2015,PBF,1.0
57143,6310130,1972,PBF,1.0
57158,6310130,1979,PBF,12.0
57179,6310130,1989,PBF,1.0
57186,6310130,1992,SBF,12.0
57189,6310130,1993,PBF,12.0
57192,6310130,1994,PBF,6.0
57193,6310130,1994,SBF,3.0
57196,6310130,1995,PBF,7.0
57197,6310130,1995,SBF,4.0
57200,6310130,1996,PBF,2.0
57201,6310130,1996,SBF,1.0
57204,6310130,1997,PBF,4.0
57207,6310130,1998,PBF,25.0
57208,6310130,1998,SBF,6.0
57211,6310130,1999,PBF,43.0
57212,6310130,1999,SBF,1.0
57215,6310130,2000,PBF,25.0
57216,6310130,2000,SBF,1.0
57219,6310130,2001,PBF,38.0
57222,6310130,2002,PBF,3.0
57223,6310130,2002,SBF,1.0
57226,6310130,2003,SBF,1.0
57229,6310130,2004,SBF,1.0
57234,6310130,2006,PBF,1.0
57308,6310135,1978,PBF,7.0
57329,6310135,1988,PBF,4.0
57336,6310135,1991,PBF,2.0
57339,6310135,1992,PBF,1.0
57354,6310135,1999,PBF,82.0
57361,6310135,2002,SBF,1.0
57491,6310140,2001,PBF,20.0
57570,6310145,1976,PBF,1.0
57593,6310145,1987,PBF,1.0
57600,6310145,1990,PBF,72.0
57617,6310145,1998,PBF,87.0
57622,6310145,2000,PBF,1.0
57625,6310145,2001,PBF,3.0
57657,6310145,2017,PBF,10.0
58481,6315010,1965,BFT,6.0
58564,6315015,1966,BFT,2.0
58642,6315020,1965,BFT,1.0
58723,6315025,1965,BFT,18.0
58726,6315025,1966,BFT,3.0
58731,6315025,1968,SBF,1.0
58817,6315030,1965,BFT,10.0
58820,6315030,1966,BFT,17.0
58904,6315035,1965,BFT,6.0
58907,6315035,1966,BFT,3.0
59156,6315080,2021,SBF,17.0
59175,6315085,1974,SBF,1.0
59196,6315085,1984,PBF,1.0
59205,6315085,1988,SBF,2.0
59212,6315085,1991,SBF,1.0
59241,6315085,2005,SBF,65.0
59254,6315085,2011,PBF,1.0
59293,6315090,1970,SBF,4.0
59328,6315090,1987,SBF,1.0
59409,6315095,1965,PBF,30.0
59470,6315095,1995,SBF,1.0
59861,6315110,2013,PBF,1.0
59959,6315115,2005,SBF,1.0
60061,6315120,1992,SBF,1.0
60095,6315120,2011,PBF,1.0
60141,6315125,1968,SBF,1.0
60190,6315125,1993,PBF,1.0
60199,6315125,1999,PBF,6.0
60202,6315125,2000,PBF,1.0
60261,6315130,1968,PBF,2.0
60308,6315130,1998,PBF,26.0
60311,6315130,1999,PBF,22.0
60459,6315140,1978,PBF,8.0
60462,6315140,1979,PBF,12.0
60469,6315140,1982,PBF,1.0
60532,6315145,1981,PBF,1.0
61063,6320000,1965,BFT,2.0
61068,6320000,1967,BFT,1.0
61120,6320000,2000,SBF,7.0
61195,6320005,1986,SBF,479.0
61258,6320010,1988,SBF,78.0
61264,6320010,1999,SBF,157.0
61281,6320015,1966,BFT,1.0
61307,6320015,1999,SBF,17.0
61308,6320015,2000,SBF,2.0
61384,6320025,1965,BFT,12.0
61387,6320025,1966,BFT,3.0
61464,6320025,2023,BFT,15.0
61473,6320030,1965,BFT,46.0
61476,6320030,1966,BFT,7.0
61479,6320030,1967,BFT,2.0
61541,6320030,2015,BFT,2.0
61561,6320035,1965,BFT,2.0
61564,6320035,1966,BFT,2.0
61567,6320035,1967,BFT,2.0
61570,6320035,1968,BFT,2.0
61573,6320035,1969,SBF,4.0
61576,6320035,1970,SBF,1.0
61646,6320040,1965,BFT,3.0
61653,6320040,1968,SBF,5.0
61791,6320080,1971,PBF,1.0
61849,6320080,2001,SBF,1.0
61854,6320080,2003,PBF,1.0
61888,6320080,2021,SBF,10.0
61906,6320085,1973,SBF,2.0
61947,6320085,1993,PBF,1.0
61960,6320085,1999,PBF,1.0
62027,6320090,1977,PBF,1.0
62060,6320090,1994,SBF,1.0
62185,6320105,1970,PBF,1.0
62233,6320110,1968,PBF,1.0
62297,6320115,1968,SBF,2.0
62368,6320120,1965,PBF,2.0
62375,6320120,1968,SBF,1.0
62468,6320125,1970,PBF,1.0
62567,6320130,1981,PBF,4.0
62635,6320135,1981,PBF,4.0
62695,6320140,1981,PBF,1.0
62698,6320140,1982,PBF,1.0
62755,6320145,1981,PBF,13.0
62758,6320145,1982,PBF,3.0
63166,6325000,1966,BFT,6.0
63171,6325000,1968,BFT,3.0
63199,6325000,1984,SBF,5.0
63214,6325000,1993,SBF,16.0
63225,6325000,1999,SBF,37.0
63235,6325000,2008,SBF,2.0
63237,6325000,2009,SBF,30.0
63239,6325000,2010,SBF,4.0
63242,6325000,2011,SBF,16.0
63249,6325000,2014,SBF,9.0
63252,6325000,2015,SBF,1.0
63259,6325000,2018,SBF,20.0
63264,6325000,2020,SBF,13.0
63268,6325000,2022,SBF,38.0
63273,6325005,1965,BFT,2.0
63276,6325005,1966,BFT,3.0
63280,6325005,1968,SBF,3.0
63322,6325005,1999,SBF,126.0
63327,6325005,2009,SBF,3.0
63329,6325005,2010,SBF,28.0
63333,6325005,2012,SBF,4.0
63334,6325005,2015,SBF,28.0
63337,6325005,2017,SBF,12.0
63338,6325005,2018,SBF,7.0
63339,6325005,2021,SBF,5.0
63340,6325005,2022,SBF,8.0
63346,6325010,1965,BFT,2.0
63351,6325010,1967,BFT,5.0
63396,6325010,2010,SBF,16.0
63399,6325010,2011,SBF,7.0
63401,6325010,2012,SBF,21.0
63402,6325010,2015,SBF,11.0
63410,6325015,1965,BFT,2.0
63449,6325015,2011,SBF,33.0
63450,6325015,2012,SBF,3.0
63451,6325015,2014,SBF,5.0
63452,6325015,2015,SBF,17.0
63461,6325020,1965,BFT,3.0
63497,6325020,2014,SBF,7.0
63505,6325025,1965,BFT,11.0
63550,6325025,2001,SBF,28.0
63562,6325030,1965,BFT,43.0
63565,6325030,1966,BFT,8.0
63604,6325030,2001,SBF,6.0
63608,6325030,2015,BFT,12.0
63625,6325035,1965,BFT,45.0
63630,6325035,1968,BFT,26.0
63631,6325035,1968,SBF,5.0
63689,6325035,2013,SBF,1.0
63709,6325040,1966,BFT,31.0
63712,6325040,1967,BFT,10.0
63715,6325040,1968,BFT,2.0
63716,6325040,1968,SBF,4.0
63719,6325040,1969,SBF,2.0
63722,6325040,1970,BFT,1.0
63723,6325040,1970,SBF,2.0
63800,6325045,1965,BFT,9.0
63807,6325045,1968,SBF,2.0
63816,6325045,1972,SBF,3.0
63848,6325045,2015,BFT,1.0
63877,6325075,1988,SBF,3.0
63906,6325080,1969,SBF,60.0
63909,6325080,1970,PBF,1.0
63911,6325080,1973,PBF,1.0
63912,6325080,1973,SBF,3.0
63914,6325080,1974,PBF,1.0
63922,6325080,1978,PBF,1.0
63923,6325080,1978,SBF,3.0
63936,6325080,1984,SBF,2.0
63961,6325080,1996,SBF,1.0
63968,6325080,1999,PBF,6.0
63969,6325080,1999,SBF,2.0
63982,6325080,2005,PBF,1.0
64022,6325085,1969,PBF,13.0
64023,6325085,1969,SBF,34.0
64026,6325085,1970,SBF,8.0
64029,6325085,1973,PBF,11.0
64030,6325085,1973,SBF,102.0
64033,6325085,1974,SBF,1.0
64040,6325085,1978,PBF,1.0
64041,6325085,1978,SBF,9.0
64044,6325085,1979,SBF,1.0
64055,6325085,1984,SBF,4.0
64062,6325085,1987,PBF,1.0
64065,6325085,1988,SBF,2.0
64076,6325085,1993,SBF,1.0
64079,6325085,1994,PBF,10.0
64084,6325085,1996,PBF,13.0
64087,6325085,1997,PBF,1.0
64090,6325085,1998,PBF,2.0
64093,6325085,1999,PBF,1.0
64096,6325085,2000,SBF,1.0
64107,6325085,2005,PBF,1.0
64110,6325085,2006,PBF,1.0
64145,6325090,1969,SBF,5.0
64147,6325090,1970,PBF,1.0
64148,6325090,1970,SBF,5.0
64151,6325090,1973,PBF,9.0
64152,6325090,1973,SBF,13.0
64154,6325090,1974,PBF,1.0
64155,6325090,1974,SBF,1.0
64159,6325090,1978,SBF,2.0
64162,6325090,1981,PBF,2.0
64167,6325090,1984,SBF,1.0
64172,6325090,1987,SBF,1.0
64175,6325090,1988,SBF,4.0
64180,6325090,1993,SBF,1.0
64185,6325090,1996,PBF,1.0
64208,6325095,1973,PBF,1.0
64209,6325095,1973,SBF,4.0
64239,6325100,1967,PBF,1.0
64246,6325100,1970,SBF,1.0
64279,6325105,1993,PBF,1.0
64477,6325130,1988,PBF,1.0
64504,6325135,1970,SBF,2.0
64517,6325135,1979,PBF,50.0
64578,6325140,1982,PBF,6.0
64591,6325140,1988,PBF,1.0
64606,6325145,1965,PBF,2.0
64613,6325145,1968,SBF,2.0
64618,6325145,1970,PBF,1.0
64669,6325150,1967,SBF,6.0
64672,6325150,1968,SBF,3.0
64773,6325155,1966,SBF,43.0
64776,6325155,1967,SBF,25.0
64779,6325155,1968,SBF,3.0
64894,6325160,1966,SBF,64.0
64897,6325160,1967,SBF,33.0
64899,6325160,1968,SBF,49.0
64903,6325160,1970,SBF,1.0
65026,6325165,1966,SBF,25.0
65029,6325165,1967,SBF,6.0
65032,6325165,1968,SBF,9.0
65155,6325170,1966,SBF,13.0
65158,6325170,1967,SBF,6.0
65161,6325170,1968,SBF,1.0
65226,6325170,2003,SBF,1.0
65283,6325175,1966,SBF,370.0
65298,6325175,1981,SBF,4.0
65306,6325175,1986,SBF,2.0
65344,6330000,1968,BFT,2.0
65345,6330000,1968,SBF,6.0
65349,6330000,1970,SBF,9.0
65386,6330000,1999,SBF,10.0
65389,6330000,2004,SBF,183.0
65390,6330000,2005,SBF,11.0
65393,6330000,2008,SBF,4.0
65395,6330000,2011,SBF,44.0
65397,6330000,2012,SBF,10.0
65398,6330000,2013,SBF,13.0
65402,6330000,2016,SBF,28.0
65405,6330000,2017,SBF,5.0
65410,6330000,2019,SBF,2.0
65413,6330000,2020,SBF,28.0
65415,6330000,2021,SBF,8.0
65419,6330005,1965,SBF,4.0
65426,6330005,1970,SBF,1.0
65458,6330005,1998,SBF,6.0
65460,6330005,2004,SBF,132.0
65461,6330005,2005,SBF,3.0
65463,6330005,2009,SBF,3.0
65464,6330005,2010,SBF,5.0
65466,6330005,2011,SBF,20.0
65468,6330005,2012,SBF,123.0
65469,6330005,2013,SBF,8.0
65470,6330005,2014,SBF,20.0
65472,6330005,2016,SBF,54.0
65474,6330005,2018,SBF,3.0
65477,6330005,2021,SBF,7.0
65479,6330010,1965,SBF,11.0
65484,6330010,1967,BFT,2.0
65487,6330010,1968,BFT,2.0
65517,6330010,1990,SBF,22.0
65529,6330010,2002,SBF,4.0
65530,6330010,2009,SBF,4.0
65531,6330010,2010,SBF,13.0
65534,6330010,2012,SBF,50.0
65535,6330010,2013,SBF,26.0
65536,6330010,2014,SBF,16.0
65537,6330010,2020,SBF,1.0
65543,6330015,1966,BFT,2.0
65546,6330015,1967,BFT,3.0
65549,6330015,1968,BFT,2.0
65553,6330015,1970,SBF,1.0
65584,6330015,2010,SBF,6.0
65585,6330015,2011,SBF,6.0
65586,6330015,2012,SBF,12.0
65587,6330015,2013,SBF,42.0
65588,6330015,2014,SBF,1.0
65590,6330015,2015,SBF,9.0
65591,6330015,2018,SBF,14.0
65593,6330020,1965,SBF,13.0
65628,6330020,1994,SBF,2.0
65630,6330020,2010,SBF,1.0
65631,6330020,2013,SBF,24.0
65632,6330020,2014,SBF,1.0
65633,6330020,2018,SBF,12.0
65635,6330025,1965,SBF,16.0
65673,6330025,2013,SBF,12.0
65674,6330025,2014,SBF,7.0
65678,6330030,1965,SBF,11.0
65687,6330030,1971,BFT,1.0
65738,6330035,1965,SBF,48.0
65741,6330035,1966,BFT,2.0
65743,6330035,1967,BFT,10.0
65745,6330035,1968,SBF,5.0
65751,6330035,1971,SBF,15.0
65779,6330035,1991,SBF,1.0
65797,6330035,2014,SBF,3.0
65812,6330040,1965,SBF,42.0
65814,6330040,1966,BFT,3.0
65817,6330040,1967,BFT,34.0
65820,6330040,1968,SBF,6.0
65825,6330040,1970,BFT,4.0
65826,6330040,1970,SBF,4.0
65843,6330040,1978,SBF,1.0
65869,6330040,1991,SBF,1.0
65880,6330040,1996,SBF,3.0
65892,6330040,2013,SBF,5.0
65907,6330045,1967,BFT,16.0
65910,6330045,1968,BFT,1.0
65911,6330045,1968,SBF,1.0
65914,6330045,1969,SBF,7.0
65917,6330045,1970,SBF,17.0
65922,6330045,1972,SBF,1.0
65934,6330045,1978,SBF,2.0
65951,6330045,1986,SBF,3.0
65954,6330045,1987,SBF,9.0
65957,6330045,1988,SBF,6.0
65996,6330045,2015,BFT,1.0
66010,6330045,2023,BFT,4.0
66015,6330050,1969,BFT,2.0
66016,6330050,1969,SBF,94.0
66019,6330050,1970,SBF,74.0
66022,6330050,1971,SBF,11.0
66025,6330050,1972,SBF,11.0
66044,6330050,1987,SBF,18.0
66047,6330050,1988,SBF,9.0
66122,6330080,1968,SBF,5.0
66125,6330080,1969,SBF,3.0
66130,6330080,1978,PBF,2.0
66132,6330080,1979,SBF,2.0
66137,6330080,1984,PBF,3.0
66138,6330080,1984,SBF,1.0
66160,6330080,2006,PBF,1.0
66190,6330085,1970,SBF,9.0
66194,6330085,1973,PBF,1.0
66195,6330085,1973,SBF,4.0
66197,6330085,1974,SBF,1.0
66202,6330085,1978,PBF,1.0
66203,6330085,1978,SBF,16.0
66206,6330085,1979,PBF,4.0
66207,6330085,1979,SBF,4.0
66211,6330085,1981,PBF,2.0
66215,6330085,1983,PBF,4.0
66216,6330085,1983,SBF,5.0
66218,6330085,1984,PBF,3.0
66219,6330085,1984,SBF,9.0
66226,6330085,1988,PBF,3.0
66227,6330085,1988,SBF,1.0
66229,6330085,1989,SBF,1.0
66237,6330085,1996,PBF,3.0
66238,6330085,1996,SBF,2.0
66272,6330090,1968,SBF,2.0
66277,6330090,1970,SBF,15.0
66280,6330090,1973,PBF,7.0
66284,6330090,1978,PBF,7.0
66285,6330090,1978,SBF,6.0
66290,6330090,1981,PBF,6.0
66293,6330090,1983,PBF,3.0
66294,6330090,1983,SBF,3.0
66297,6330090,1984,PBF,10.0
66298,6330090,1984,SBF,16.0
66304,6330090,1988,PBF,2.0
66305,6330090,1988,SBF,6.0
66307,6330090,1989,SBF,8.0
